SKU,Handle,Collection,Category,Name,Variant Name,Price,In Stock,URL,Image URL,Body
,all,All,,Sunny Farm Animals,Default Title,20.00,Yes,https://janecarrolldesign.com/products/sunny-farm-animals,https://cdn.shopify.com/s/files/1/1302/3613/products/farmanimal.jpg?v=1496414443,"<h4 class=""content"" data-hook=""product-page-description-content"" ng-bind-html=""descriptionVM.descriptionToHtml()"" style=""box-sizing: border-box; font-family: inherit; white-space: pre-wrap; overflow-wrap: break-word; margin-top: 0px; margin-bottom: 0px; text-overflow: ellipsis; color: #cfcfcf; font-size: 20px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: normal; letter-spacing: normal; text-align: left; text-indent: 0px; text-transform: none; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: #ffffff;"">
<span style=""color: #0b5394;""><strong>Farm Friends A set of 9 painted wooden animals.</strong></span><br><br>
</h4>
<h4 class=""title"" style=""box-sizing: border-box; font-weight: bold; margin: 0px 0px 15px; font-size: 26px; font-style: normal; font-variant: normal; font-stretch: normal; line-height: 32px; font-family: 'open sans condensed',sans-serif; color: #d0d0d0; overflow-wrap: break-word; letter-spacing: normal; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: #ffffff;""><span style=""color: #0b5394;""><strong>Colour Box Size D x H x L (cm)</strong></span></h4>
<h4 style=""box-sizing: border-box; font-weight: 400; margin: 0px; font-family: inherit; font-size: inherit; font-variant: inherit; font-stretch: inherit; line-height: inherit; white-space: normal;""><span style=""color: #0b5394;""><strong>3.7x26.3x27.3</strong></span></h4>"
,all,All,,Super Cat Babygrow,Default Title,25.00,Yes,https://janecarrolldesign.com/products/super-cat-babygrow,https://cdn.shopify.com/s/files/1/1302/3613/products/super_cat.jpg?v=1495099771,"<p><span style=""color: #0b5394;""><strong>Meet Super Cat, featuring intricate applique of our daring kitty in her colorful superhero outfit on a pale pink base with hot pink stars all over. The cotton is super-soft and extremely high quality.Super Cat Baby grow is made from 100% finest quality cotton and is machine washable at 40° C.</strong></span></p>"
,all,All,,Super Mouse Babygrow,Default Title,25.00,Yes,https://janecarrolldesign.com/products/super-mouse-babygrow,https://cdn.shopify.com/s/files/1/1302/3613/products/Super_mouse.png?v=1495013259,"<p><span style=""color: #0b5394;""><strong>Super Mouse Baby grow is made from 100% finest quality cotton and is machine washable at 40° C. Featuring intricate applique of our darling mouse in his colorful superhero outfit (complete with cape of course!) on a smart blue stripy baby grow.</strong> </span></p>"
,all,All,,Thank You - Daisies,Default Title,2.50,Yes,https://janecarrolldesign.com/products/thank-you-daisies,https://cdn.shopify.com/s/files/1/1302/3613/products/JC-31.jpg?v=1493808041,"<p><span style=""color: #674ea7;""><strong>Irish made printed greeting card.</strong></span></p>
<p><span style=""color: #674ea7;""><strong>Dimension - 130mm x 130mm</strong></span></p>"
,all,All,,Thank you - Flowers in blue striped jug,Default Title,2.50,Yes,https://janecarrolldesign.com/products/thank-you-flowers-in-blue-striped-jug,https://cdn.shopify.com/s/files/1/1302/3613/products/JC-47.jpg?v=1493809755,"<p><span style=""color: #e69138;""><strong>Irish made printed greeting card.</strong></span></p>
<p><span style=""color: #e69138;""><strong>Dimension - 130mm x 130mm</strong></span></p>"
,all,All,,Thank you - House & Garden,Default Title,2.50,Yes,https://janecarrolldesign.com/products/thank-you-house-garden,https://cdn.shopify.com/s/files/1/1302/3613/products/JC-30.jpg?v=1493807923,"<p><span style=""color: #674ea7;""><strong>Irish made printed greeting card.</strong></span></p>
<p><span style=""color: #674ea7;""><strong>Dimension - 130mm x 130mm</strong></span></p>"
,all,All,,The Boy Who Cried Wolf (Flip-Up Fairy Tales),Default Title,12.00,Yes,https://janecarrolldesign.com/products/the-boy-who-cried-wolf-flip-up-fairy-tales,https://cdn.shopify.com/s/files/1/1302/3613/products/The_Boy_Who_Cried_Wolf.jpg?v=1496241523,"<p><span style=""font-size: 12px; color: #0b5394;""><strong><span style=""font-family: Verdana,Arial,sans-serif; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; letter-spacing: normal; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: #ffffff; display: inline !important; float: none;"">Step into the magical world of Child's Play fairy tales… Traditional tales are a well-established part of all cultures. Retold from the originals, these lively stories will captivate readers with their delightful illustrations and fun lift-up flaps which really add to the action. The 'flip-up' flaps encourage prediction and discussion, and well-known stories will give young readers confidence.</span></strong></span></p>
<h4 style=""margin: 0px 0px 1em; padding: 0px; border: 0px none; line-height: 1em; font-size: 12px; color: #008484; clear: both; font-family: Verdana,Arial,sans-serif; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; letter-spacing: normal; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: #ffffff;""><span style=""color: #0b5394;""><strong>Product Details</strong></span></h4>
<dl style=""margin: 0px 0px 10px; padding: 0px; border: 0px none; line-height: 1em; color: #333333; font-family: Verdana,Arial,sans-serif; font-size: 10px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: normal; letter-spacing: normal; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: #ffffff;"">
<dt style=""margin: 0px; padding: 0px 0px 0.6em; border: 0px none; line-height: 1.4em; font-size: 11px; float: left; clear: left;""><span style=""color: #0b5394;""><strong>Illustrated </strong><strong>by:</strong></span></dt>
<dd style=""margin: 0px; padding: 0px 0px 0.6em; border: 0px none; line-height: 1.4em; font-size: 11px;""><span style=""color: #0b5394;""> <strong>Jess</strong><strong> Stockham</strong></span></dd>
<dt style=""margin: 0px; padding: 0px 0px 0.6em; border: 0px none; line-height: 1.4em; font-size: 11px; float: left; clear: left;""><span style=""color: #0b5394;""><strong>First Published:</strong></span></dt>
<dd style=""margin: 0px; padding: 0px 0px 0.6em; border: 0px none; line-height: 1.4em; font-size: 11px;""><span style=""color: #0b5394;""><strong>01 March 2011</strong></span></dd>
<dt style=""margin: 0px; padding: 0px 0px 0.6em; border: 0px none; line-height: 1.4em; font-size: 11px; float: left; clear: left;""><span style=""color: #0b5394;""><strong>Soft cover:</strong></span></dt>
<dd style=""margin: 0px; padding: 0px 0px 0.6em; border: 0px none; line-height: 1.4em; font-size: 11px;""><span style=""color: #0b5394;""><strong>24 pages</strong></span></dd>
<dt style=""margin: 0px; padding: 0px 0px 0.6em; border: 0px none; line-height: 1.4em; font-size: 11px; float: left; clear: left; color: #333333; font-family: Verdana,Arial,sans-serif; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: normal; letter-spacing: normal; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: #ffffff;""><span style=""color: #0b5394;""><strong>Product Dimensions:</strong></span></dt>
<dd style=""margin: 0px; padding: 0px 0px 0.6em; border: 0px none; line-height: 1.4em; font-size: 11px; color: #333333; font-family: Verdana,Arial,sans-serif; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: normal; letter-spacing: normal; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: #ffffff;""><span style=""color: #0b5394;""><strong>210mm x 210mm</strong></span></dd>
</dl>"
,all,All,,The Boy who wanted a Dragon,Default Title,12.00,Yes,https://janecarrolldesign.com/products/the-boy-who-wanted-a-dragon,https://cdn.shopify.com/s/files/1/1302/3613/products/charity_1.jpg?v=1496418199,
,all,All,,The Elves and the Shoemaker (Flip-Up Fairy Tales),Default Title,12.00,Yes,https://janecarrolldesign.com/products/the-elves-and-the-shoemaker-flip-up-fairy-tales,https://cdn.shopify.com/s/files/1/1302/3613/products/The_Elves_and_the_Shoemaker.jpg?v=1496241016,"<p><span style=""font-size: 12px; color: #0b5394;""><strong><span style=""font-family: Verdana,Arial,sans-serif; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; letter-spacing: normal; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: #ffffff; display: inline !important; float: none;"">Step into the magical world of Child's Play fairy tales… Traditional tales are a well-established part of all cultures. Retold from the originals, these lively stories will captivate readers with their delightful illustrations and fun lift-up flaps which really add to the action. The 'flip-up' flaps encourage prediction and discussion, and well-known stories will give young readers confidence.</span></strong></span></p>
<h4 style=""margin: 0px 0px 1em; padding: 0px; border: 0px none; line-height: 1em; font-size: 12px; color: #008484; clear: both; font-family: Verdana,Arial,sans-serif; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; letter-spacing: normal; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: #ffffff;""><span style=""color: #0b5394;""><strong>Product Details</strong></span></h4>
<dl style=""margin: 0px 0px 10px; padding: 0px; border: 0px none; line-height: 1em; color: #333333; font-family: Verdana,Arial,sans-serif; font-size: 10px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: normal; letter-spacing: normal; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: #ffffff;"">
<dt style=""margin: 0px; padding: 0px 0px 0.6em; border: 0px none; line-height: 1.4em; font-size: 11px; float: left; clear: left;""><span style=""color: #0b5394;""><strong>Illustrated by:</strong></span></dt>
<dd style=""margin: 0px; padding: 0px 0px 0.6em; border: 0px none; line-height: 1.4em; font-size: 11px;""><span style=""color: #0b5394;""><strong>Alison Edgson</strong></span></dd>
<dt style=""margin: 0px; padding: 0px 0px 0.6em; border: 0px none; line-height: 1.4em; font-size: 11px; float: left; clear: left;""><span style=""color: #0b5394;""><strong>First Published:</strong></span></dt>
<dd style=""margin: 0px; padding: 0px 0px 0.6em; border: 0px none; line-height: 1.4em; font-size: 11px;""><span style=""color: #0b5394;""><strong>01 May 2007</strong></span></dd>
<dt style=""margin: 0px; padding: 0px 0px 0.6em; border: 0px none; line-height: 1.4em; font-size: 11px; float: left; clear: left;""><span style=""color: #0b5394;""><strong>Soft cover:</strong></span></dt>
<dd style=""margin: 0px; padding: 0px 0px 0.6em; border: 0px none; line-height: 1.4em; font-size: 11px;""><span style=""color: #0b5394;""><strong>24 pages</strong></span></dd>
<dt style=""margin: 0px; padding: 0px 0px 0.6em; border: 0px none; line-height: 1.4em; font-size: 11px; float: left; clear: left; color: #333333; font-family: Verdana,Arial,sans-serif; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: normal; letter-spacing: normal; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: #ffffff;""><span style=""color: #0b5394;""><strong>Product Dimensions:</strong></span></dt>
<dd style=""margin: 0px; padding: 0px 0px 0.6em; border: 0px none; line-height: 1.4em; font-size: 11px; color: #333333; font-family: Verdana,Arial,sans-serif; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: normal; letter-spacing: normal; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: #ffffff;""><span style=""color: #0b5394;""><strong>210mm x 210mm</strong></span></dd>
</dl>"
,all,All,,The Gingerbread Man (Flip-Up Fairy Tales),Default Title,12.00,Yes,https://janecarrolldesign.com/products/the-gingerbread-man-flip-up-fairy-tales,https://cdn.shopify.com/s/files/1/1302/3613/products/The_Gingerbread_Man.jpg?v=1496239458,"<p><span style=""font-size: 12px; color: #0b5394;""><strong><span style=""font-family: Verdana,Arial,sans-serif; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; letter-spacing: normal; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: #ffffff; display: inline !important; float: none;"">Step into the magical world of Child's Play fairy tales… Traditional tales are a well-established part of all cultures. Retold from the originals, these lively stories will captivate readers with their delightful illustrations and fun lift-up flaps which really add to the action. The 'flip-up' flaps encourage prediction and discussion, and well-known stories will give young readers confidence.</span></strong></span></p>
<h4 style=""margin: 0px 0px 1em; padding: 0px; border: 0px none; line-height: 1em; font-size: 12px; color: #008484; clear: both; font-family: Verdana,Arial,sans-serif; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; letter-spacing: normal; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: #ffffff;""><span style=""color: #0b5394;""><strong>Product Details</strong></span></h4>
<dl style=""margin: 0px 0px 10px; padding: 0px; border: 0px none; line-height: 1em; color: #333333; font-family: Verdana,Arial,sans-serif; font-size: 10px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: normal; letter-spacing: normal; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: #ffffff;"">
<dt style=""margin: 0px; padding: 0px 0px 0.6em; border: 0px none; line-height: 1.4em; font-size: 11px; float: left; clear: left;""><span style=""color: #0b5394;""><strong>Illustrated by:</strong></span></dt>
<dd style=""margin: 0px; padding: 0px 0px 0.6em; border: 0px none; line-height: 1.4em; font-size: 11px;""><span style=""color: #0b5394;""><strong>Estelle Corke</strong></span></dd>
<dt style=""margin: 0px; padding: 0px 0px 0.6em; border: 0px none; line-height: 1.4em; font-size: 11px; float: left; clear: left;""><span style=""color: #0b5394;""><strong>First Published:</strong></span></dt>
<dd style=""margin: 0px; padding: 0px 0px 0.6em; border: 0px none; line-height: 1.4em; font-size: 11px;""><span style=""color: #0b5394;""><strong>01 May 2007</strong></span></dd>
<dt style=""margin: 0px; padding: 0px 0px 0.6em; border: 0px none; line-height: 1.4em; font-size: 11px; float: left; clear: left;""><span style=""color: #0b5394;""><strong>Soft cover:</strong></span></dt>
<dd style=""margin: 0px; padding: 0px 0px 0.6em; border: 0px none; line-height: 1.4em; font-size: 11px;""><span style=""color: #0b5394;""><strong>24 pages</strong></span></dd>
<dt style=""margin: 0px; padding: 0px 0px 0.6em; border: 0px none; line-height: 1.4em; font-size: 11px; float: left; clear: left; color: #333333; font-family: Verdana,Arial,sans-serif; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: normal; letter-spacing: normal; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: #ffffff;""><span style=""color: #0b5394;""><strong>Product Dimensions:</strong></span></dt>
<dd style=""margin: 0px; padding: 0px 0px 0.6em; border: 0px none; line-height: 1.4em; font-size: 11px; color: #333333; font-family: Verdana,Arial,sans-serif; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: normal; letter-spacing: normal; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: #ffffff;""><span style=""color: #0b5394;""><strong>210mm x 210mm</strong></span></dd>
</dl>"
